timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-01-28T20:04:15,codecarbon,54399054-96e2-4a9e-8b8f-c25a78dfab22,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7857295880021411,2.3909924156679195e-07,3.043021991506579e-07,14.0,0.0,5.552005290985107,3.0553821666762816e-06,0,1.2112757245564663e-06,4.266657891232748e-06,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T20:06:54,codecarbon,92ddd23a-57ac-4e66-9877-d30d749e50f4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19.91433375400084,6.060904419731989e-06,3.043488421255539e-07,14.0,0.0,5.552005290985107,7.744404529167191e-05,0,3.071106846360543e-05,0.0001081551137552,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T20:06:59,codecarbon,6db10f79-f22b-4938-a6da-a366989cbed5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7891285990008328,2.401314875796801e-07,3.042995626869008e-07,14.0,0.0,5.552005290985107,3.068588934442637e-06,0,1.216489092996826e-06,4.285078027439463e-06,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T20:08:34,codecarbon,6c536a75-4ae1-4345-98b9-da860b3c6317,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19.955432188002305,6.073409258601541e-06,3.043486706468339e-07,14.0,0.0,5.552005290985107,7.76038426216615e-05,0,3.077441642295993e-05,0.0001083782590446,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T20:08:39,codecarbon,53cbf786-082c-4073-bf29-987b3be9b3d6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0425213720009197,3.172573886479445e-07,3.0431739546886205e-07,14.0,0.0,5.552005290985107,4.054044800553432e-06,0,1.6073229727463137e-06,5.661367773299746e-06,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T20:11:12,codecarbon,278f67b8-e7ee-4008-b617-10b2f293a205,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19.966227830998832,6.076701726267435e-06,3.043490126278621e-07,14.0,0.0,5.552005290985107,7.764586978165728e-05,0,3.0791142411055534e-05,0.0001084370121927,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T20:11:17,codecarbon,b4c885a1-45c0-41a7-a3a2-f706595e895b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7926020349987084,2.411903538698113e-07,3.0430196141270866e-07,14.0,0.0,5.552005290985107,3.082123761105322e-06,0,1.2218494338091356e-06,4.303973194914457e-06,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T20:13:15,codecarbon,dda82370-7d9b-474d-b130-7979a1feb9d3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.130247511999187,6.126606571444788e-06,3.0434829814153334e-07,14.0,0.0,5.552005290985107,7.828361938444384e-05,0,3.1043930561928994e-05,0.0001093275499463,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T20:13:20,codecarbon,65087295-d8a2-4da8-9e24-b9df071505a1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3799906029998965,4.199644485126144e-07,3.0432413641054764e-07,14.0,0.0,5.552005290985107,5.366374902781293e-06,0,2.1277711118266467e-06,7.4941460146079395e-06,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
2025-01-28T20:14:56,codecarbon,eb45b02b-b9bf-4e7a-bbe9-998c80602aec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19.986811781000146,6.082953745334355e-06,3.043483779197306e-07,14.0,0.0,5.552005290985107,7.772582340833347e-05,0,3.082275428460098e-05,0.0001085485776929,France,FRA,occitanie,,,Linux-6.11.0-13-generic-x86_64-with-glibc2.40,3.12.7,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,1.4451,43.6046,14.805347442626951,machine,N,1.0
